,text,label
1437," On October 15 , 2012 , McGovern 's family announced he had entered Dougherty Hospice House , a Sioux Falls hospice ; his daughter Ann said , "" He 's coming to the end of his life "" . On the morning of October 21 , 2012 , McGovern died at the age of 90 at the Sioux Falls hospice , surrounded by family and lifelong friends . The family released this statement , "" We are blessed to know that our father lived a long , successful and productive life advocating for the hungry , being a progressive voice for millions and fighting for peace . He continued giving speeches , writing and advising all the way up to and past his 90th birthday , which he celebrated this summer . "" In addition to his three remaining children , he was survived by ten grandchildren and eight great @-@ grandchildren . President Obama paid tribute to him as "" a champion for peace "" and a "" statesman of great conscience and conviction "" . At a memorial service in Sioux Falls , Vice President Joe Biden eulogized McGovern , addressing McGovern 's World War II service and his opposition to the Vietnam War in saying to his family , "" Your father was a genuine hero . ... Had your father not been in the Senate , so much more blood , so much more treasure would have been wasted . "" His funeral was held in the Washington Pavilion of Arts and Science in Sioux Falls with his ashes to be buried alongside his wife and daughter Terry at Rock Creek Cemetery in Washington . ",1
1438," On 3 September 2007 , Odex director Stephen Sing announced on his company 's Internet forum that Odex would no longer send letters of demand to Internet users who had stopped their illegal downloading since the beginning of the enforcement drive . Two weeks later , Odex installed an online warning system developed by BayTSP that generated cease and desist emails intended for the alleged downloaders . The company did not obtain subscribers ' information directly from ISPs , but relied on ISPs to forward such emails to their subscribers . Sing vowed that Odex would rely on weekly reports generated by BayTSP to continue its anti @-@ piracy drive , and that it would again resort to legal action if downloaders or their ISPs did not respond acceptably . ",0
1439," Taxes in the United States are levied at the federal , state and local government level . These include taxes on income , payroll , property , sales , imports , estates and gifts , as well as various fees . In 2010 taxes collected by federal , state and municipal governments amounted to 24 @.@ 8 % of GDP . During FY2012 , the federal government collected approximately $ 2 @.@ 45 trillion in tax revenue , up $ 147 billion or 6 % versus FY2011 revenues of $ 2 @.@ 30 trillion . Primary receipt categories included individual income taxes ( $ [UNK] or 47 % ) , Social Security / Social Insurance taxes ( $ [UNK] or 35 % ) , and corporate taxes ( $ [UNK] or 10 % ) . Based on CBO estimates , under 2013 tax law the top 1 % will be paying the highest average tax rates since 1979 , while other income groups will remain at historic lows . ",0
1440," While the Yongle Emperor had staged five major offensives north of the Great Wall against the Mongols and the Oirats , the constant threat of Oirat incursions prompted the Ming authorities to fortify the Great Wall from the late 15th century to the 16th century ; nevertheless , John Fairbank notes that "" it proved to be a futile military gesture but vividly expressed China 's siege mentality . "" Yet the Great Wall was not meant to be a purely defensive fortification ; its towers functioned rather as a series of lit beacons and signalling stations to allow rapid warning to friendly units of advancing enemy troops . ",1
1441," A tropical depression first developed on September 14 over the Pacific Ocean west of the Mexican coast . Six hours later , the depression intensified into Tropical Storm Norbert . Gradually strengthening , Norbert meandered in the weak steering currents for several days . The rate of intensification accelerated early on September 16 , and shortly thereafter Norbert became a hurricane . ",1
1442," After a poor race in Canada , where he stalled on the grid before the formation lap before receiving a ten @-@ second stop @-@ go penalty as his mechanics worked on his car 15 seconds before the race started , Coulthard said that Ferrari could still be caught in the season 's nine remaining races : "" We have to look towards Magny @-@ Cours and put this ( Montreal ) race behind us . The championship is not over yet and although we cannot change what happened in Canada , we can try to close the gap . "" Former World Champion and President of the British Racing Drivers Club ( BRDC ) Jackie Stewart backed Coulthard to clinch the title after Häkkinen 's continuing run of poor results . Michael Schumacher came into the race confident that his car would perform well at the circuit . Benetton team principal Flavio Briatore played down his team 's chances saying , "" We need a miracle to finish on the podium . "" ",1
1443," Sebille was posthumously presented the Medal of Honor in a ceremony at March Air Force Base in Riverside County , California , on August 24 , 1951 . Air Force Chief of Staff General Hoyt Vandenberg presented the medal for him to his widowed wife and their son , who was 19 months old at the time . The ceremony was also attended by his former wingman in Korea , Martin Johnson , who made a speech calling Sebille "" a remarkable friend , a fine commander and a very brave man . "" ",1
1444," Despite the promising sales of Zoot Suit Riot , this period proved to be the most difficult of the Daddies ' career . Consistently performing to little media recognition , full @-@ time touring was becoming both a personal and financial strain , leading to frequent quitting among band members . The Daddies experienced at least fifteen line @-@ up changes from 1996 to 1997 , including the departure of original keyboardist Chris [UNK] and co @-@ founder Schmid , leaving Perry and trumpeter Dana Heitman as the sole remnants of the original line @-@ up . With no label backing them , the band had trouble securing distribution and press outside of the Northwest , often being unable to get their CDs sold in cities they were touring through . Feeling they had finally hit a glass ceiling as an independent band , Perry said the Daddies were ultimately left with one of two options at this time : either sign to a label or break up . ",0
1445," Greater Antananarivo is a continuous , urbanized area spreading beyond the city 's official boundaries for 9 km ( 5 @.@ 6 mi ) north to south between [UNK] and [UNK] , and 6 km ( 3 @.@ 7 mi ) west to east between the Ikopa River dike and [UNK] . The population of the greater Antananarivo area was estimated at 3 million people in 2012 ; it is expected to rise to 6 million by 2030 . ",1
1446," Recurring lesbian characters who came out were seen on Married With Children , Mad About You , and Roseanne , in which a highly publicized episode had ABC executives afraid a televised kiss between Roseanne and Mariel Hemingway would destroy ratings and ruin advertising . The episode was instead the week 's highest rated . By far the sitcom with the most significant impact to the image of lesbians was Ellen . Publicity surrounding Ellen 's coming out episode in 1997 was enormous ; Ellen DeGeneres appeared on the cover of Time magazine the week before the airing of "" The Puppy Episode "" with the headline "" Yep , I 'm Gay "" . Parties were held in many U.S. cities to watch the episode , and the opposition from conservative organizations was intense . WBMA @-@ LP , the ABC affiliate in Birmingham , Alabama , even refused to air the first run of the episode , citing conservative values of the local viewing audience , which earned the station some infamy and ire in the LGBT community . Even still , "" The Puppy Episode "" won an Emmy for writing , but as the show began to deal with Ellen Morgan 's sexuality each week , network executives grew uncomfortable with the direction the show took and canceled it . ",0
1447," MDOT included using the US 223 corridor as one of its three options to build I @-@ 73 in 2000 . The others included using the US 127 corridor all the way into Ohio with a connection to the Ohio Turnpike or using US 127 south and a new freeway connection to US 223 at Adrian . MDOT abandoned further study of I @-@ 73 after June 12 , 2001 , diverting remaining funding to safety improvement projects along the corridor . The department stated there was a "" lack of need "" for sections of the proposed freeway , and the project website was closed down in 2002 . According to press reports in 2011 , a group advocating on behalf of the freeway is working to revive the I @-@ 73 project in Michigan . According to an MDOT spokesman , "" to my knowledge , we ’ re not taking that issue up again . "" The Lenawee County Road Commission is not interested in the freeway , and according to the president of the Adrian Area Chamber of Commerce , "" there seems to be little chance of having an I @-@ 73 link between Toledo and Jackson built in the foreseeable future . "" ",0
1448," Beginning with the First Aliyah in 1881 , Jews began immigrating to the area from Eastern Europe in larger numbers , particularly from Poland and Russia . These Zionist pioneers were motivated both ideologically and by the Mediterranean climate to reject the Ashkenazi cooking styles they had grown up with , and adapt by using local produce , especially vegetables such as zucchini , peppers , eggplant , artichoke and chickpeas . The first Hebrew cookbook , written by Erna Meyer , and published in the early 1930s by the Palestine Federation of the Women 's International Zionist Organization ( [UNK] ) , exhorted cooks to use Mediterranean herbs and Middle Eastern spices and local vegetables in their cooking . The bread , olives , cheese and raw vegetables they adopted became the basis for the kibbutz breakfast , which in more abundant forms is served in Israeli hotels , and in various forms in most Israeli homes today . ",1
1449," From NY 96A east to the village of Waterloo , a distance of roughly four miles , US 20 and NY 5 become a two lane road and run parallel to the Cayuga – Seneca Canal . In Waterloo , the concurrency meets NY 96 in the village center . East of the village , the distance between the canal and the roadway decreases , making US 20 and NY 5 the closest road to the water for the next one and a half miles to NY 414 in the town of Seneca Falls . NY 414 joins US 20 and NY 5 , overlapping the road for 4 @.@ 3 miles ( 6 @.@ 9 km ) into the hamlet of Seneca Falls . At Cayuga Street , NY 414 turns south , crossing the water body that is the canal and the Seneca River and becoming Ovid Street while US 20 and NY 5 turn north onto Cayuga , following the street around the small Van Cleef Lake , through the Finger Lakes Railway grade crossing , and exiting the hamlet . Three miles from NY 414 , just west of Montezuma National Wildlife Refuge , US 20 and NY 5 meet NY 318 and NY 89 at intersections just 0 @.@ 1 miles ( 0 @.@ 16 km ) apart . The intersection with NY 89 has a traffic signal . ",0
1450," Subarachnoid blood can be detected on CT scanning in as many as 60 percent of people with traumatic brain injury . Traumatic SAH ( [UNK] ) usually occurs near the site of a skull fracture or intracerebral contusion . It usually happens in the setting of other forms of traumatic brain injury and has been linked with a poorer prognosis . It is unclear , however , if this is a direct result of the SAH or whether the presence of subarachnoid blood is simply an indicator of severity of the head injury and the prognosis is determined by other associated mechanisms . ",0
1451," It has been estimated that all of the English witch trials between the early 15th and early 18th centuries resulted in fewer than 500 executions , so this one trial , with its 18 executions , accounted for 3 @.@ 6 % of that total . ",0
1452," The ACLU , which had been controlled by an elite of a few dozen New Yorkers , became more democratic in the 1950s . In 1951 , the ACLU amended its bylaws to permit the local affiliates to participate directly in voting on ACLU policy decisions . A bi @-@ annual conference , open to the entire membership , was instituted in the same year , and in later decades it became a pulpit for activist members , who suggested new directions for the ACLU , including abortion rights , death penalty , and rights of the poor . ",1
1453," Bone transplants have proven successful in filling the lesions caused by OFC . A report showed that in 8 out of 11 instances where cavities caused by OFC were filled with transplanted bone , the lesion healed and the transplanted bone blended rapidly and seamlessly with the original bone . ",1
1454," A.V. Club named Kang / Bob Dole 's line , "" [UNK] for some , miniature American flags for others ! "" , one of the best lines in the history of the show . ",1
1455," However , four days before it was scheduled to be built , Tydeman determined the structure design was too high to withstand the winds , and that there was a risk that it could topple along with the Soldiers ' & Sailors ' Monument . Tydeman resigned from the project to protect his company from possibly liability , but helped the committee come up with a new , safer design . The committee considered piercing the plywood panels to allow wind to travel through , but Jones said "" some of the wood could have splintered apart and taken someone 's head off "" . Jones called A.P. Heller , the Reading @-@ based company that built the Soldiers ' & Sailors ' Monument , and sought advice from the son of the man who owned the firm when the work was done . The son suggested shortening the candle would allow it to withstand the wind , but also delivered a message from his father : "" He wants to know why you want to cover up his work ? "" The candle proposal was completely redesigned and cut to 80 @-@ foot ( 24 m ) . ",0
1456," P. S. Raman , who went to Chennai in 1963 to join a medical college , was asked to see Sridhar , who was auditioning newcomers for the film . Raman was renamed Ravichandran and introduced in this film , as the character Ashok . Sivakumar had auditioned for the role before it went to Ravichandran . During a flight , Sridhar met an air @-@ hostess named Vasundhara Devi and approached her to play one of the female leads . Because she shared her name with Vasundhara Devi , the mother of actress Vyjayanthimala , Sridhar renamed her Kanchana to avoid confusion . ",1
1457," After the war , Beauregard was reluctant to seek amnesty as a former Confederate officer by publicly swearing an oath of loyalty , but both Lee and Johnston counseled him to do so , which he did before the mayor of New Orleans on September 16 , 1865 . He was one of many Confederate officers issued a mass pardon by President Andrew Johnson on July 4 , 1868 . His final privilege as an American citizen , the right to run for public office , was restored when he petitioned the Congress for relief and the bill on his behalf was signed by President Grant on July 24 , 1876 . ",1
1458," The only daughter of Clemence and William de [UNK] , Isabel de [UNK] , succeeded her parents as owner of the manor , and married Sir Thomas Danyers . Danyers was rewarded for his efforts in the crusades through an annual payment from the King of 40 marks , as well as the gift of Lyme Hall . His daughter Margaret continued to receive payments after his death . ",1
1459," The recognised metalloids can be obtained by chemical reduction of either their oxides or their sulfides . Simpler or more complex extraction methods may be employed depending on the starting form and economic factors . Boron is routinely obtained by reducing the trioxide with magnesium : B2O3 + 3 Mg → 2 B + [UNK] ; after secondary processing the resulting brown powder has a purity of up to 97 % . Boron of higher purity ( > 99 % ) is prepared by heating volatile boron compounds , such as [UNK] or BBr3 , either in a hydrogen atmosphere ( 2 [UNK] + 3 H2 → 2 B + 6 HX ) or to the point of thermal decomposition . Silicon and germanium are obtained from their oxides by heating the oxide with carbon or hydrogen : SiO2 + C → Si + CO2 ; GeO2 + 2 H2 → Ge + 2 H2O . Arsenic is isolated from its pyrite ( [UNK] ) or [UNK] pyrite ( [UNK] ) by heating ; alternatively , it can be obtained from its oxide by reduction with carbon : 2 As2O3 + 3 C → 2 As + 3 CO2 . Antimony is derived from its sulfide by reduction with iron : Sb2S3 → 2 Sb + 3 FeS . Tellurium is prepared from its oxide by dissolving it in aqueous NaOH , yielding tellurite , then by electrolytic reduction : TeO2 + 2 NaOH → Na2TeO3 + H2O ; Na2TeO3 + H2O → Te + 2 NaOH + O2 . Another option is reduction of the oxide by roasting with carbon : TeO2 + C → Te + CO2 . ",0
1460, All these topologies can be viewed as a short section of a ladder topology . Longer sections would normally be described as ladder topology . These kinds of circuits are commonly analysed and characterised in terms of a two @-@ port network . ,0
1461," The idea of hosting the 1967 World Exhibition dates back to 1956 , but it was in 1958 that Conservative Senator Mark [UNK] suggested during his speech at the Brussels Exhibition that Canada should host a World Exhibition to celebrate its centennial . The exposition was offered first to Toronto but politicians there rejected the idea . However , Montreal 's mayor , Sarto Fournier , backed the proposal , allowing Canada to make a bid to the Bureau International des Expositions ( BIE ) . At the BIE 's May 5 , 1960 meeting in Paris , Moscow was awarded the fair after five rounds of voting that eliminated Austria 's and then Canada 's bids . In April 1962 , the Soviets scrapped plans to host the fair because of financial constraints and security concerns . Montreal 's new mayor , Jean Drapeau , lobbied the Canadian government to try again for the fair , which they did . On November 13 , 1962 , the BIE changed the location of the World Exhibition to Canada , and Expo 67 went on to become the fourth @-@ best attended BIE @-@ sanctioned world expositions , after Shanghai , Osaka , and Paris . ",1
1462," "" Kiss Me Good @-@ bye "" was performed by the Chicagoland Pops Orchestra and Angela Aki for Play ! A Video Game Symphony , a worldwide video game music orchestral concert series . The Eminence Symphony Orchestra performed "" Victory Fanfare "" , "" Clan Headquarters "" , and "" Penelo 's Theme "" at the three "" Passion "" concerts held in Australia and Singapore in December 2006 . "" Penelo 's Theme "" was again played at the Fantasy Comes Alive concert in Singapore on April 30 , 2010 . Selections of music from the game also appear on Japanese remix albums , called dojin music , and on English remixing websites . ",1
1463," Glam metal band Holy Soldier , another group hailing from California , released its self @-@ titled debut on Word and A & M Records ( Myrrh imprint ) in 1990 to critical and commercial acclaim . Two years later , the band followed up their debut with Last Train , another critical success , leading to 60 city world tour . The band Guardian achieved some mainstream attention for its album Fire and Love , and one of the videos was included in the MTV 's Headbangers Ball rotation . The heavy metal band Angelica introduced vocalist Rob Rock , who also achieved initial fame as the vocalist for guitar virtuoso Chris [UNK] 's band [UNK] during the 1980s and 1990s and then went solo with his Rage of Creation album . ",1
1464," "" Breathing "" was written by Jason Derulo , Jacob Luttrell , Lauren Christy , Julian Bunetta , [UNK] [UNK] [UNK] , Shope Trad and Folksong Thrace , while production of the song was helmed by DJ Frank E. The track was mixed by Manny Marroquin at Larrabee Sound Studios in North Hollywood , Los Angeles , with assistance by Erik Madrid and Chris Galland . Luttrell and Frank E played keyboards on the song , and the drums and synth programming was handled by Frank E. During an interview with Digital Spy , Derulo revealed that the inspiration for "" Breathing "" came from the death of his cousin , who died in 2011 . He stated , "" That song means a lot to me as it 's serious and heartfelt "" . Derulo further explained that "" Breathing "" was heavily influenced by African chants , eurodance and rock guitar . ",1
1465," Ian Smith showed sporting promise from an early age . After attending the Selukwe primary school , he boarded at Chaplin School in Gwelo , about 30 km ( 19 mi ) away . In his final year at Chaplin , he was head prefect , captain of the school teams in cricket , rugby and tennis , recipient of the Victor Ludorum in athletics , and the school 's outstanding rifle marksman . "" I was an absolute lunatic about sport , "" he later said ; "" I concede , looking back , that I should have devoted much more time to my school work and less to sport . "" All the same , his grades were good enough to win a place at Rhodes University College , in Grahamstown , South Africa , which was often attended by Rhodesian students , partly because Rhodesia then had no university of its own , and partly because of the common eponymous association with Cecil Rhodes . Smith enrolled at the start of 1938 , reading for a Bachelor of Commerce degree . After injuring his knee playing rugby , he took up rowing and became stroke for the university crew . ",1
1466," Marine Harvest 's operations have been severely affected in the south of Chile , where millions of fish have died by the disease infectious salmon anemia . The rapid propagation of the virus has motivated the enterprise to sell some of its facilities , firing more than a thousand employees , with the aim of translating its installations further south to the [UNK] Region . Parasitic , viral and fungal infections are all disseminated when the fish are stressed and the centres are too close together , and a spokesman for Marine Harvest recognized that his company was using too many antibiotics in Chile and that fish pens were too close , contributing to the dissemination of the ISA virus . Norwegian scientist Are Nylund has suggested that Marine Harvest introduced the ISA virus to the region by importing infected eggs from Norway . ",0
1467," "" Hung Up "" was ranked at number 76 on Rolling Stone 's "" 100 Best Songs of the 2000s "" decade @-@ end list , calling it "" One of her [ Madonna 's ] most captivating hits ever — and thanks to those deceptively hard @-@ hitting lyrics , one of her most personal . "" NME ranked it at number 39 in their list of the best tracks of 2005 . Slant Magazine 's writers listed the song at number 36 on their list of Best of the Aughts : Singles saying : "" ' Hung Up ' employs a ticking clock to represent fear of wasted time , but Madonna isn 't singing about aging or saving the world — she 's talking about love . It had been years since Madge sounded this vapid . With its pitched @-@ upward vocals , infectious arpeggio sample from ABBA 's ' Gimme Gimme Gimme ( A Man After Midnight ) , ' and the bridge 's unironic , archetypical key change , the track decidedly points to the past , and it proved that , 20 years into her career , Madonna was still the one and only Dancing Queen . "" The song was also named the 26th best single of 2005 by Pitchfork Media . Stylus Magazine included "" Hung Up "" on their ranking of the best singles from 2005 at number 11 . ",1
1468," Wail al @-@ Shehri , his brother Waleed , and Satam al @-@ Suqami arrived together at Logan Airport at 06 : 45 on the morning of September 11 , 2001 . Upon check @-@ in , all three men were selected by the Computer Assisted Passenger Prescreening System ( CAPPS ) for further screening of their checked baggage . As the CAPPS was only for luggage , the three hijackers did not undergo any extra scrutiny at the passenger security checkpoint . One of the five Globe Aviation security screeners on @-@ duty later reported that either Wail or Waleed had been using a crutch when they passed through security , and that the crutch had been X @-@ rayed as per regulations . ",0
1469," In a retrospective focusing on the entire Metroid series , GameTrailers remarked on the original game 's legacy and its effect on the video game industry . They noted that starting with Metroid , search and discovery is what continues to make the franchise popular . The website felt that the combination of detailed sprites , original map designs , and an intimidating musical score "" generated an unparalleled ambience and atmosphere that trapped the viewer in an almost claustrophobic state "" . They also noted that the Morph Ball , first introduced in Metroid , "" slammed an undeniable stamp of coolness on the whole experience and the franchise "" , and they enjoyed the end segment after defeating Mother Brain , claiming that the race to escape the planet Zebes was a "" twist few saw coming "" . The game brought "" explosive action "" to the Nintendo Entertainment System and a newfound respect for female protagonists . Noting that Metroid was not the first game to offer an open world , nor was it the first side @-@ view platformer exploration game , and neither was it the first game to allow players to reach new areas using newly acquired items , Gamasutra praised Metroid for being perhaps the first video game to "" take these different elements and rigorously mold them into a game @-@ ruling structure "" . ",1
1470," Staunton continued writing the chess column in Illustrated London News until his death in 1874 , greeting new developments with enthusiasm . In 1860 he published Chess Praxis , a supplement to his 1847 work The Chess Player 's Handbook . The new book devoted 168 pages to presenting many of Morphy 's games and praised the American 's play . Five years later Staunton published Great Schools of England ( 1865 ) , whose main subject was the history of major English public schools but which also presented some progressive ideas : learning can only take place successfully if the active interest of the student is engaged ; corporal punishment is to be avoided and [UNK] should be abolished . But most of his later life was occupied in writing about Shakespeare , including : a [UNK] reproduction of the 1600 Quarto of Much Ado about Nothing in 1864 and of the First Folio of Shakespeare in 1866 ; and papers on [UNK] Corruptions of Shakespeare 's Text , published from 1872 to his death . All these works were highly regarded at the time . When he died suddenly of heart disease , on 22 June 1874 , he was at his desk writing one of these papers . At the same time he was also working on his last chess book , Chess : Theory and Practice , which was published posthumously in 1876 . ",1
1471," Following the 1897 tour , many English counties were interested in securing King 's services . It was thought that he would not play as a professional , so alternative means of remuneration had to be found : one county reportedly offered to arrange a marriage with a widow who had an income of £ 7000 per year . In the end , King returned to the United States , where he continued to perform very well in club cricket . ",1
1472," By the early 1980s cracks had appeared in the wall built at the back of the Grosvenor Road End . The rear of the terracing was cordoned off , and the capacity of the ground reduced to under 13 @,@ 500 . The Grosvenor Road End was segregated and allocated to away supporters , and fencing was erected for the first time before the FA Cup match against Liverpool in February 1985 . All the fencing had been dismantled by the early 2000s . During the 1983 – 84 and 1984 – 85 seasons problems had arisen in handling big crowds , due to the ground having only two of four sides available for entry and exit , and the home supporters funnelling through the car park to the Shipton Street End . Extensive improvements were made in the summer of 1985 for approximately £ 100 @,@ 000 , and eight new turnstiles were installed at the Shipton Street End . Further , the dressing rooms were refurbished to incorporate new baths and showers , and a new referees ' changing room and physiotherapist 's treatment room were readied . Hospitality boxes were built into the Main Stand during 1986 – 87 , and video equipment was installed inside the ground . Crash barriers were strengthened , meaning ground safety requirements were met . These improvements meant that shortly before the Taylor Report was published , the ground 's capacity was 14 @,@ 109 , including 3 @,@ 059 seats . However , by September 1989 the capacity had been increased to 14 @,@ 628 . ",0
1473," The Civic Party accused the government of misleading the public : the development plans for the North Island Line precluded the restoration the pier before 2016 . Christine Loh criticised Donald Tsang for failing to grasp the economical , cultural and social importance of heritage . ",0
1474," [UNK] depression is characterized by a loss of pleasure in most or all activities , a failure of reactivity to pleasurable stimuli , a quality of depressed mood more pronounced than that of grief or loss , a worsening of symptoms in the morning hours , early @-@ morning waking , psychomotor retardation , excessive weight loss ( not to be confused with anorexia nervosa ) , or excessive guilt . ",0
1475," The first ship of the class , Reşadiye , was ordered on 8 June 1911 . Work stopped in 1912 following the start of the First Balkan War due to the probability that the Ottoman government would run out of funds . Work resumed in May 1913 following the conclusion of the conflict . The second ship , Fatih Sultan Mehmed , was ordered on 29 April 1914 in response to the Greek order for Vasilefs Konstantinos in early 1914 . The British government ordered work to stop in late July 1914 , as a result of the growing tensions that culminated in the outbreak of World War I on the 28th ; what material that had been assembled was dismantled on the slipway in August . ",0
1476," As such , such trusts are not enforceable because they are invalid . Equity has been willing to accept their validity in the common law to prevent the trustee committing fraud and keeping the property ; justifications for this acceptance are debated . ",0
1477," Nonetheless , Bute was able to personally appoint the Constable of Cardiff Castle , and the constable by law acted as the effective mayor of Cardiff , ran the town 's council and had wide powers when appointing local officials . He inherited the title of Lord @-@ Lieutenant of the county in 1815 , giving him the right to recommend the appointments of new magistrates and various other civic posts ; potential candidates for these posts were advised to vote for Bute 's representatives at elections . In 1825 he became the colonel in chief of the Royal Glamorgan Militia , and used this authority to instruct the militia to vote for his candidates . Those who publicly voted against Bute faced charitable donations and support being cut off . His later control of the Cardiff Docks also helped to provide patronage and influence voting behaviour . ",1
1478," According to Jewish Law , one is obligated to grieve and rend one 's garment upon visiting the Western Wall and seeing the desolate site of the Temple . Bach ( 17th century ) instructs that "" when one sees the Gates of Mercy which are situated in the Western Wall , which is the wall King David built , he should recite : Her gates are sunk into the ground ; he hath destroyed and broken her bars : her king and her princes are among the nations : the law is no more ; her prophets also find no vision from the Lord "" . Some scholars write that rending one 's garments is not applicable nowadays as Jerusalem is under Jewish control . Others disagree , pointing to the fact that the Temple Mount is controlled by the Muslim waqf and that the mosques which sit upon the Temple site should increase feelings of distress . If one hasn 't seen the Wall for over 30 days , the prevailing custom is to rend one 's garments , but this can be avoided if one visits on the Sabbath or on festivals . According to [UNK] Epstein , a person who has not seen the Wall within the last 30 days should recite : "" Our Holy Temple , which was our glory , in which our forefathers praised You , was burned and all of our delights were destroyed "" . ",0
1479," The entire route is part of the California Freeway and Expressway System , and both constructed segments are freeways , officially known as parts of the Seaside Freeway ( which continues to SR 1 via I @-@ 710 ) and Terminal Island Freeway ( which continues to SR 1 via SR 103 ) . However , there are several at @-@ grade intersections along the gap on Terminal Island , and Alameda Street is a surface roadway , albeit one with few intersections , as it runs alongside the Alameda Corridor rail line . ",0
1480," SAS Flight 347 was a scheduled , domestic flight from Bardufoss Airport via Bodø Airport to Oslo Airport , Fornebu . Check @-@ in and boarding ran as normal , without any security check . At Bardufoss , 122 people boarded the aircraft , including a large group of soldiers who were on leave of absence and on their way home to Southern Norway . Representatives from the ground handlers stated that none of the passengers acted suspiciously . ",1
1481," When the Persian capital of Ctesiphon in province of [UNK] ( today known as Iraq ) fell to the Muslims during the Islamic conquest of Persia in 637 under the military command of Sa 'ad ibn Abi Waqqas during the caliphate of Umar , the palaces and their archives were burned . According to an account in [UNK] al @-@ Tabari by Al @-@ Tabari , the Arab Commander Sa 'ad ibn Abi Waqqas wrote to Caliph Umar ibn al @-@ [UNK] @-@ b asking what should be done with the books at Ctesiphon . Umar wrote back : "" If the books contradict the Qur 'an , they are blasphemous . On the other hand , if they are in agreement , they are not needed , as for us Qur 'an is sufficient . "" Thus , the huge library was destroyed and the books , the product of the generations of Persian scientists and scholars were thrown into fire or the Euphrates . Nearly 40 @,@ 000 captured Persian noblemen were taken as slaves and sold in Arabia . The Arabs called the Persians ' Ajam ' meaning foreign . The first voice of protest came from Piruz [UNK] , an enslaved Persian artisan , who assassinated Umar . When the city of Estakhr in the south , a Zoroastrian religious center , put up stiff resistance against the Arab invaders , 40 @,@ 000 residents were slaughtered or hanged . ",0
1482," In the first superstring revolution in 1984 , many physicists turned to string theory as a unified theory of particle physics and quantum gravity . Unlike supergravity theory , string theory was able to accommodate the chirality of the standard model , and it provided a theory of gravity consistent with quantum effects . Another feature of string theory that many physicists were drawn to in the 1980s and 1990s was its high degree of uniqueness . In ordinary particle theories , one can consider any collection of elementary particles whose classical behavior is described by an arbitrary Lagrangian . In string theory , the possibilities are much more constrained : by the 1990s , physicists had argued that there were only five consistent supersymmetric versions of the theory . ",1
1483," Soon after her commissioning , Texas saw action in Mexican waters following the "" Tampico Incident "" and made numerous sorties into the North Sea during World War I. When the United States formally entered World War II in 1941 , Texas escorted war convoys across the Atlantic , and later shelled Axis @-@ held beaches for the North African campaign and the Normandy Landings before being transferred to the Pacific Theater late in 1944 to provide naval gunfire support during the Battles of Iwo Jima and Okinawa . Texas was decommissioned in 1948 , having earned a total of five battle stars for service in World War II , and is now a museum ship near Houston , Texas . ",1
1484," When Malcolm Wynn @-@ Jones ( Hugh Simon ) discovers the chatter , Ben relays to the team that the dry run will commence the following day . On the day , Ben finds that Abdelrashid intends to carry out the attack ahead of schedule and during the dry run after Ben , Jawad , and two other men are given bombs . Ben relays this message to Lucas . Ros dispatches CO19 to apprehend [UNK] in his office , who intends to remote detonate the bombs . Another CO19 squad , as well as Lucas and Jo Portman ( Miranda Raison ) follow the cell members to a street market , which they will use to maximise civilian casualties . Ben admits he is MI5 to Jawad , who runs in panic and attempts to manually detonate his bomb ; this results in getting gunned down by CO19 officers , much to Ben 's dismay . After stopping another two bombs , Jawad 's mobile phone rings , revealing Abdelrashid is not the "" Mr. Big "" ; it is Marlin . He remote detonates the last bomb , killing the terrorist and the two CO19 officers holding him . ",0
1485," Armillaria gallica is a weaker pathogen than the related A. [UNK] or A. [UNK] , and is considered a secondary parasite — typically initiating infection only after the host 's defenses have been weakened by insect defoliation , drought , or infection by another fungus . Fungal infection can lead to root rot or butt rot . As the diseased trees die , the wood dries , increasing the chance of catching fire after being struck by lightning . The resulting forest fire may in turn kill the species that killed the trees . Plants that are under water stress caused by dry soils or waterlogging are more susceptible to infection by A. gallica . It has been shown to be one of several Armillaria species responsible for widespread mortality of oak trees in the Arkansas Ozarks . The fungus has also been shown to infect [UNK] in South Carolina , Northern highbush blueberry ( Vaccinium [UNK] ) in Italy and vineyards ( Vitis species ) of [UNK] [UNK] in northwestern Spain . The latter infestation "" may be related to the fact that the vineyards from which they were isolated were located on cleared forestry sites "" . When A. solidipes and A. gallica co @-@ occur in the same forest , infection of root systems by A. gallica may reduce damage or prevent infection from A. solidipes . ",0
1486," The barn 's main posts are made of oak . Each is about 14 inches ( 36 cm ) square and sits on a block of Reigate sandstone , a common building material in medieval London . The posts were cut into shape using axes , adzes and saws , the marks from which can still be seen in some instances . The builders cut and fitted the timberwork together on the ground and scratched Roman numerals , called assembly marks , on the joints to indicate where pieces of timber were to be combined . Some of the pairs of main posts were made from the trunks of very large individual trees which were cut in two . They were all placed upside down , relative to the original direction of the tree . This was because the bottom of a tree is always wider than the top ; the greater width was needed to accommodate the joints with the beams that support the roof . Despite the care that the builders took to get the joints right , they may have made some mistakes along the way , as some of the timbers have holes for pegs and [UNK] that were never used . Alternatively , the timbers may have been reused from another construction . ",0
1487," The close geographic and cultural ties between the Riverina and northern Victoria , combined with continuing frustration with inter colonial tariffs , made the Riverina a fertile area for ideas for uniting the various colonies in an Australian federation . This would see the southern Riverina in particular take a leading role in bringing about federation . ",1
