,text,label
1734,my sentiments mirror a lot of other reviews.  over priced and mediocre food.  I had the burger.  I ordered it medium and it came out medium well.  the meat was very good as was the bun but at 13.50 I expected something truly exceptional.  the fries were very good.  my companion had the grilled chicken. it was cooked nicely but had zero flavor.  beer selection is small but good.  strawberry short cake was a nice surprise.  service was almost interested.,0
1735,"The real deal. Best chocolate croissants in Edinburgh, hands down. Especially if you can get them fresh out of the oven. Yummmm. Also, good coffee. My friend had the charcuterie plate once and it looked delish. Seating is a bit tight, but it doesn't even matter because if you can manage to get a table you don't mind.",1
1736,"lets see. i order a pizza online. after 45 min, the preparation meter was still showing being prepped. i called the store to check on my order and they gave my pizza to someone else with the same name. i quess the quality check process and the meter were not working that night. very sad. it was a good reminder as to why i don't order from Domino's anymore. live and learn i guess and i got a stiff reminder why i have stayed away. the pizza may be advertised as better but the service is still the same old poor.. i wont order from them again.",0
1737,"Saw the GRAND OPENING banner and signage while driving to a Yelp event, and decided to grab a quick dinner before heading home.  The restaurant has been opened for years, but due to a kitchen fire, they were closed for 7 months.  So no FTR for this spacious restaurant filled with traditional Thai art and carvings.  Even though the name suggests that it is a Thai restaurant, they also have a significant number of Chinese items on the menu.\n\nThe menu is pretty straightforward.  except it is arranged a little differently from other Thai restaurants (i.e., no curry section). Aside from the usual Appetizers, Salads, Soups sections, the rest of the menu is broken down into sections by proteins (e.g., Poultry, Beef or Pork, Seafood,Vegetables, except you have choice of chicken, beef, pork, seafood or shrimps on just about all of the entree items.\n\nSince I like to order what the restaurant considers their signature dish on my first visit, I was recommended to try Mint Leaf Beef, which is beef marinated in Thai sauce and then cooked with chili and fresh mint leaves.  It was prepared and served quickly,and the flavor was very good.  The medium spicy level is probably less spicy compared to some other restaurant, so if you you prefer more heat you are going to have to specify Thai heat level and not the tamed American heat level.\n\nAmbiance:  3.5/5  Thai themed decor in a spaciously arranged dining room.\n\nService: 4/5  Maybe it was good because they are not that busy, but I have no complaints about their service level.\n\nFood:  4/5  I enjoyed what I ordered, and look forward to trying more items in the future.\n\nPrice:  5/5  Lunch specials are $7.25 which is good.  \n           4/5  Dinner prices is average compared with other Thai restaurants.\n\nLocation:  SW, near the Palms.\n\nParking:  5/5  Plenty of parking spaces in this strip mall.\n\nOverall, 4 stars!",1
1738,"BBQ burger was ok at best. Nothing spectacular. Everything seems overpriced. They offer a burger and frozen hot chocolate at $25, so that's what I got, considering I was only coming just for the frozen hot chocolate and a regular size is $11. I also was able to try the steak sandwich, which was amazing but super messy and difficult to eat as a sandwich. Service was mediocre even though the restaurant wasn't busy. But the frozen Oreo hit chocolate was absolutely to die for!! All in all, come here just for the frozen hot chocolate. Don't waste your money on the food.",0
1739,"On recommendation from a friend, I recently tried Lolas. He told me to go to the central location, but I was in the area, so I stopped into this one. \n\nUpon entering, I ordered two drip coffees for my boyfriend and I. The response I got was, \""""I'm not brewing anymore drip today.\"""" Apparently, they close at 7 and 6:15 is too late for coffee in a coffee shop. I then suggested she could make us Cafe Americano's instead. I asked for skim milk in one of them, and in response, a gallon of skim milk was slammed down in front of me. \n\nAs I sat drinking my watered down cafe americano, the barista began sweeping around us. The dirt was flying everywhere. At that moment, I decided we needed to leave. The only thing keeping me from taking a steaming shit on the floor was the 3 cops sitting in the corner of the shop. \n\nI'd rather get coffee at a shell station. I suggest you do the same.",0
1740,6 months ago my grandma had us goto coco's. yuk. So when we came to visit again i told my wife anything but coco's dennys etc... It was funny because we where suggesting chilis and black angus and she would bring up coco' each time. but i told my wife i am done with those type of places. So we got to goto chili's:-) i ordered the memphis dry rub ribs. Ive had them before and i love the flavor. The ribs where kind of dry and i had to rip the meat off the bone. It wasnt as dry as famous daves though. The ribs i got near home at chilis are a 5 but i can only give this one a 4.,1
1741,"My insurance company listed Airpark Collision Center as a repair option and I'm so glad I called. Great work, great service and great people - I couldn't be happier with the entire process. If I need any body work in the future there's no doubt who I'll call.",1
1742,"My partner and I had our first trip with some friends to the Mellow Mushroom, and I am incredibly sad that we have not stopped in before.  I have been on a quest to find amazing pizza in Charlotte, and I can say that this place has the best pizza I've eaten so far.\n\nWhat makes their pizza so amazing, you might ask?  First off, their crust is scrumptious!  It's part whole wheat, and it has a great, chewy texture.  The wheat gives it such a great flavor.  And secondly, they have such a plethora of toppings you can add.  You can get several different types of cheeses, meats, veggies, and even fruit.  I've got to say, that's pretty wicked awesome.  Finally, at certain times of the day, you can get pizza by the slice.  And I'm not just talking about one tiny slice - the slices are giant!  It's like eating a quarter of a large pizza (well, not quite, but you get my point, I hope).  And it's not just some pre-made slice, you can choose what toppings you add to your pizza.  What a stellar idea!  They have several vegetarian options, and they even have a selection of gluten free pizza offerings too!  \n\nBesides pizza, they have appetizers, salads, and even calzones.  They also have a large selection of beers, and apparently you can join their beer club to get rewards.  How awesome is that?\n\nAnd in addition to great food, the decor is all trippin' in there.  They psychedelic theme permeates the tables, walls, and bar area.  They even have an old hippie bus all decorated up, with booths you can sit at in there.  We had great service there, and our server was so enthusiastic.  Their prices are a little higher than other pizza places, but the quality is outstanding.  And if you get pizza by the slice, you can get a large slice with multiple toppings for less than $5.  It's very filling.\n\nOh yes, I will definitely be back here.",1
1743,"decided to come here because my friend and i received a coupon for a free margarita with the purchase of an entree. we were roaming around to kill some time before watching the lion king and needed a place to eat dinner anyway. we were seated right away. our server was really nice. the food is a bit pricey compared to other mexican places but it was good. i ordered the combo tacos which came with one chicken, carne, and carnitas taco. all of which were very tasty. my friend got the chicken burrito...also good. the margaritas were good and strong considering that they were free. i'd come back if i ever venture back to the luxor.",1
1744,"This review is for the pharmacy only.You do not need to be a member to use the pharmacy. I am a self paying user of generic Plavix...Cost for a 90 day supply is around is about $25. Contrast this to $45 at Walmart,and $200+ at both Target and Shopko. Price difference is unbelievable!! Begs the question of what price are health insurance carriers forced to pay!?? No wonder premiums are high should they be charged the 200-220 prices. It does pay to shop for prices..",0
1745,"Not quite sure what happened the night we went. Apps came out fine but dinner was a nightmare. There were four of us dining. Two peoples pizza came out about 20 minutes after we finished the apps. It took another 45 minutes after the pizzas came out before my pasta and my wife's chicken Marsala came out. They were very apologetic and actually comped the food part of the bill. It was an unfortunate night. When the food finally did come, it was very good.",0
1746,"Ok, I have been here for lunch during the work week and the service is never great. This time it's Sunday Brunch and 15 minutes for some one to take our order, another 5 minutes for someone to come by and tell me they are out of Grits, then 30 more minutes for them to bring one order, after 20 more minutes we gave up all hope on the rest if the order!!  The BBQ is good but it's not worth the aggravation.",0
1747,"Definitely very entertaining! I had the best original margarita! Service was awesome! Shannen was the best server we had for the week that we stayed in Vegas, and we ate out Everyday!!! Thanks again to the staff and a great show!!! I will definitely be back",1
1748,"Love their plain and Almond croissants.  Triple Chocolate cake was pretty good as well.  Palmier was delicious!   I also had a Nutella brioche.  It was not as good as other pastries that I had tried, so I give them 4 stars.  But over all I love this place:)",1
1749,"A group of 10 of us came here for dinner during the week on a last-minute reservation.  They were very accommodating. Ambience in the dining room is nice but nothing special.\n\nAppetizers: We had crab, oysters and calamari at the table.  I didn't eat the first two (not my thing) but others said crab was good, not mind-blowing.  The calamari was fantastic, no chewiness and cocktail sauce was great.  \n\nMain course:  I had grilled halibut steak, which was absolutely kickass; cooked perfectly, seasoned perfectly, and HUGE. I could barely eat half of it.  Others had parmesan halibut (she loved it) Mahi (he liked it very much) and steak (she loved it). \n\nSides:  Everything here shined.  Roasted corn was BOMB, green beans were perfect, and their signature mashed taters with crunchy topping were great.  Why I don't make my mashed potatoes with a crunchy topping I don't know. \n\nDessert:  we each had a few bites of their tres-leches-like cake (not sure what the actual name was) with a caramel sauce on top which I could've eaten two servings of.  We also tried their key lime pie, which was good, but not out-of-this-world or anything.\n\nOverall, very good experience and I would definitely go back!",1
1750,"What time is it?\n\nThank goodness I didn't have to actually ask an employee here, because I woulda been S-O-L.  \n\nI spent a total of about 30 minutes waiting for help with their made-to-measure shirts program.  That's how long it took me to find someone who felt like taking time away from their busy work or taking story to other employees to give me the time of day...which never happened, so I just lost my patience and gave up.\n\nWhat time is it?  Here's a hint: time to train ALL of your employees on customer service.  Or maybe that's just a waste of time.",0
1751,"I've been to the original Hofbrauhaus and while definitely not the same, this place is still very enjoyable. Huge HB beers, multitudes of sausage, and their wonderful sauerkraut makes me happy. The $9,95 daily lunch specials all looked good as well. Do a Jager shot and they spank you, supposedly. Its a pretty cheap cab ride from the strip and a nice getaway from the constant slot machine clingclongbeepchingdingdings.",1
1752,"Such a cute place with awesome food and service.  \n\nI went here for lunch with my mom and it was a great experience.  We were warmly and enthusiastically greeted, and the boy working was more than happy to fully explain how the menu worked and any item on the menu.  \nWe played some cards while we waited, and every person working there seemed to be upbeat and happy.\nFood was great and there was a TON of it.  So yummy.  I'll be ordering takeout soon I think.",1
1753,Dr. Roth is an amazing doctor and never forgets to check up on you. His caring bedside manner and super skil set make him the best Las Vegas pick for any choice of a long list of procedures you may need or choose.\nCall him you will not be sorry!,1
1754,"Bought a Groupon and would have loved to use it! I bought the Groupon in April and called pretty frequently the first few weeks and left messages. Someone did eventually call back and left a message (called around 11 AM on a weekday, I was at work so couldn't answer). I called back same day and tried again repeatedly. Never  got another call back. Had to get a refund from Groupon:( Would have loved to have my windows tinting in April or May. Now it's already 120* and I need them down pronto! Looking elsewhere.",0
1755,"Went here to grab a quick dinner before heading back to the room. I wasn't that hungry so I decided to order their sliders. MISTAKE. I know they are sliders but I was expecting them a tad bigger and maybe like 3-4 of them instead of two plain bite size burgers and four potato chips? I ended up spending $20 for it with a soda, tax, and tip. I hate spending money on food and leaving unsatisfied!  The people I went with said their regular burgers (I think they ordered the kobe beef) were the best burgers they ever had so I will definitely come back here again to try one of their regular sized ones. Either that or the salmon burger looked real good too. I want to like this place so maybe next time I try it I will.",0
1756,"Safety first. Gun shots were fired, and the cops blocked off the front entrance. I probably won't be back.\n\nIf you're a daredevil here's more of a review. The place is located off the strip kind of out by its lonesome. It does look like an old mansion, but the decor is okay. Lots of people come here, and space is definitely an issue. You can barely move. I purchased one drink and one shot. The shot was strong, the drink was really weak and was $9. Not really worth it. The music is pretty good. A good hip-hop mix. The crowd is diverse, which was surprising. Make sure you dress to impress! The guys and the girls look really good. Hookah.. I know they have it, but I didn't get it. I guess it's a nice added bonus if you have a table. \n\nHave fun if you go.",0
1757,"I had a customer come in and her nails were banging so I told her I had to know where she had gone so that I could try to get my swag on her level.  To my delight she told me the place was just a few minutes away on Ray and Rural!  Now I'm not the type of girl who goes to the nail salon every week for mani-pedi's but a friend was doing a music video shoot and I was going to be in it so I figured I could expense it at that point...I'm sending him the bill.\n\nWalked in on Friday at around 1:00 and the lobby was pretty full so I debated leaving because I was on my lunch break and while I can get away with a lot I knew that it would probably be frowned upon if I took a 2 hour lunch.  Luckily everyone was helped within minutes of my arrival and they were able to get me right in.  The girl who was in charge of my nail transformation was Natalie and she was awesome.  Suuuuper sweet, call me a sucker for pet names but she kept calling me \""""honey\"""" and I wasn't mad at it.  She actually made conversation too which was nice 'cause I'm not all about that awkward silence you get with most nail experiences.  She did a great job too, my french tip toes are on point and my nails are able to be seen in public again.  I'm going to have to step my game up at work because coming here makes me WANT to be one of those girls who's in the salon every week.",1
1758,"My 2nd visit here in a week.\n\nSo I was there about 12:15pm, and the parking lot was 75% full.  Fortunately I was able to be seated with no waiting, but the place was pretty much full.\n\nThis time, I tried Spicy Shio with extra green onions and gyoza.  \n\nGyoza:  pretty good.  But I would have to give this gyoza battle to Monta.  It's very possible they Sora will get better as they have been open only a week, but Monta's gyoza had more flavor and juice.  \n\nShio ramen:  I'm not a big fan of shio ramen, but I have to admit that this was pretty good.  simple, not oily, with some of the tonkotsu flavor coming through.  Spicy Shio is a weird concept as it makes it somewhat spicier and fattier, which is somewhat like ordering a veggie burger with extra cheese.  I  think I'd stick with Miso personally, but I do like their noodle.  Al dente, slightly chewier than Monta's miso ramen noodle, and wavier.   I think  it is more like a traditional miso ramen noodle from sapporo.  People who are not fond of heavy, kotteri type broth will probably prefer shio ramen.  Not me.  \n\nService:  today they had a one Chinese lady waiting the table, and other two were Japanese.  This is somewhat disappointing for an authentic ramen house, but it's not that big of a deal as the menu is short and simple.  However, the service seemed to be faster today.  Perhaps they are getting used to it after the opening week.  \n\nAs I was leaving, there were a few people waiting to be seated and the parking lot was full.  There is plenty of space to put in a few tables, and I really think that they need a counter space as all authentic ramen houses should have.  I'm just surprised at how quickly the word has spread and so many people have discovered this place.  \n\nIt's hard to say who is better:  monta vs Sora, but I'd go to Monta if I\""""m feeling for tonkotsu, and Sora if I'm in the mood for miso.  \n\nThere are no other Japanese ramen house that come close to these two.  If you disagree, please keep going to the place where you get served by faux anime characters.",1
1759,"I have been to this restaurant a few times.  Every time we were there because we were looking for places to dance (my workout exercise).  Every Saturday night, they have salsa, bachata music for a few hours.  We normally got there early at around 9 pm.  Right, the customers had never been close to ten each time.  I always like to have red wine, desert and snack.\nThe crowd will not come till around midnight when they change the music to reggaeton then you will see hundreds of young people flood into the restaurant.  There were not enough seats for everyone and there was no room to walk thro'.  People are drinking and dancing within the limited place. Doubted if they just love that jostling feel.\nNormally once I see the crowd, we will start to leave.  There are always police around the parking lot.\nOn a Saturday last month, without knowing they called celebration of Columbia night, we went down in a whole family of four as we had children visiting.  Out of my surprise, they charged $15.- per person just to get in.  No drink, no nothing.  It was my friend who did not want to upset the party, he paid for it.  What?  $60.- to just get into the crowd with no seats.  Later he found some friends who gave us a few seats.  Honestly I was not happy at all.\nThe floor is carpet.  Price of the drink is above average.\n\nI talked with many of my friends, everyone said $15.- entrance is outraged.  Even I never have to pay, I still consider not a place for me.  I know they do charge for entrance, check out before you go unless you do not mind.",0
1760,I absolutely love this place. The staff is so nice and it is very clean. I was quickly seated after walking in without an appointment. I thought it was going to be a long wait since there were a lot of people in the salon. However they had lots of staff working so there was not much of a wait at all. \nThis was my first time here and I was very satisfied. I am excited to go back to get my nails done again. I will also refer all my friends and family to come here(:,1
1761,"Get the pasta trio, you won't regret it.  Big heaping portions of fresh pasta delivered to your plate as soon as you have space available. Mmm.  And we went on a Saturday night with no reservations and we're seated in 5 minutes.",1
1762,Wow the food was delivered immaculately if you order anything from this restaurant you must let it be House lo mein ask for extra shrimp you will not be dissatisfied also their fried shrimp is absolutely amazing delivered to your house beautifully could not ask for more,1
1763,"So glad there is a new fantastic place in my neighborhood to frequent. Fantastic service, lovely people, delicious things to linger over in the shop or take home, I am so pleased such a place exists! Far more charm/personality and life than across the street at Starbucks...\n\nBrought a friend for lunch and she loved it as well. Also, the BEST baguettes for miles;) Will 100% be a repeat customer!",1
1764,We went in... The hostess and owner were welcoming. The bartender was not. Communication seemed to be lacking. We ended up going around the corner to Delux which has a new Zen32 inspired sushi bar - they even have the same sushi chef (and happy hour) as they did before. Great service - Great Food!!! Interestingly enough we met up with some kids that said they had the same experience we did at Central Bistro. Who knows - maybe they'll get it together.,0
1765,Awful. Walk in confused. We seat ourselves. Sit awkwardly. Wait twenty minutes. Get up. Get the waitress to take our drink order. Wait. The owner asked if we needed anything and we said we need someone to take our order and she said she doesn't handle money and allowed us to wait. Then we complained and she lied and said she came over multiple times. Couldn't get out soon enough.,0
1766,"Chodang, je t'aime. \n\nI at least have to come here every couple of weeks or else I start talking in my sleep about Korean food.:)\n\nI've been here so many times, I've had #41, #23, #24, and the Udon noodle. SOOO good! \n\nThe only thing I wish they would do different is play some Korean-pop music or some Korean music. The food is magnificent and the kimchi is delightful. I will definitely come back here whenever I have Korean cravings. Till next time...",1
1767,"went there the other day for the second time, we happened to have coupons for a free burger, I ended up getting the Albacore Tuna sandwich with the sweet potatoe fries. Both were very flavorful and the tarter sauce on the sandwich was awesome. My husband got the Charburger and was equally as tasty. Last visit I got the tri-tip sandwich and was just as pleased. I would HIGHLY recommend it!",1
1768,"Thank you Yelp. Not for introducing me to another good restaurant, but for introducing me to new friends who introduced me to a good restaurant. I tend to not be the most available individual, but Robyn and Kevin L. have been very patient with me. After a few failed get together attempts, we finally met at Frank and Fina's for dinner. \n\nI have had this on my bookmarks for a few months and was happy to try something new. Of course I fell victim to the infamous Sweet Potato Enchiladas ($10.25) and a Margarita on the rocks with salt ($5.75). Two nice size tortilla rolls filled with mashed sweet potatoes caught me off guard with the natural candy like flavor. After a few more bites, I adjusted, and they were delicious. I was also able to taste Robyn's Guacamole and Kevin's Queso Fundido. Both were good. The first might be bland for some, but I could eat a whole guacamole with nothing else, so that did not bother me. The cheese dip was fantastic. Served with soft flour tortillas, you will need more to get all of the melty goodness. It would be a sin to waste any,\n\nIf a good meal is not enough, bring some friends along because it is a chill atmosphere. Throughout dinner, we were checked upon, but it did not interfere with conversation. The quiet setting is perfect for dates or catching up.",1
1769,"Yes, you see it correctly, I just gave Chevy's 5 stars.... Why you ask? Well when i lived in Cali we would meet our friends at Chevy's for the awesome happy hour and have some great margaritas. Since coming to Vegas I thought that there was not any Chevys around anywhere. \nWe ventured over to the mall and guess what I spy?!?!?! CHEVY'S. \n\nI think they have great salsa and I really like the nachos.. I am in no way saying that this is \""""real\"""" Mexican food but it was good and cheap. If I really think about it I am giving this place stars just like how you would give your friends that you have not seen in a long time a high five long before you ask how life has been treating them. So in all reality the food could have been so-so but it was all about the reminiscing.\n\nAnyone want to go get a Margarita... Count me in!",1
1770,"Don't waste your money.  I've had several manicures/pedicures in my lifetime, and the service here was surely the worst. They were rude.  Jenny HURT my foot when she was shaving off the calluses because SHE WAS LOOKING THE OTHER WAY.  Not even paying attention to what she was doing.  That happened twice.  I usually do my gel nails at home, but thought I'd give myself a treat by going here.  Wrong.  I could have done better than Lien.  My fingernails were filed crooked, as were one of my toenails -- if I hadn't noticed and had Jenny straighten it out.  Very unhappy with the service here.  Groupon or not, I will NOT go back.",0
1771,This place was an ordering disaster. No one seemed to know what was going on.  The food was just as good as any other Wendy's.  Don't go here unless you have a lot of patience and time to waste.  The manager did apologize for the wait and stopped by our table to check on us.,0
1772,"Hooters should stick to making wings and even that comes into question. They screwed up my food order both nights I was there. The rooms are old and dingy and feels like your sleeping in the restaurant, and the hallways remind me of old, questionable Bates hotel fronts. Honestly, you would be better off staying at the Motel 6 next door. \n\nThe front desk ladies are rude like they hate working there too but have no choice.  The kicker was they cancelled my room after the 1st night even though I was scheduled for three days ---and already had someone booked before I realized my key card didn't work and had to go back to front desk to remind them I'm still in the room. \n\nSave your time and money and please extinguish all options before choosing to stay here.",0
1773,"I am going to state upfront that I have rated the Genius Bar with 2 stars because the person assisting with getting people appointments, and getting people to their appointments couldn't even make eye contact with us when we were speaking with him to attempt to get an appointment. I guess I realize that you are a genius (supposedly) but this is not the place to play out your brooding. It is a customer service gig..... so I would suggest either getting your head outta the tablet surfing Apple Store internet and get some people skills.\n\nOK, rant complete. On to the Genius Bar... the technician that helped us was knowledgeable, and resolved my \""""temperamental\"""" iPhone If-you-don't-turn-me-off-every-few-days-or-so-I'll-turn-myself-off-and-lock-you-out-for-HOURS tantrum. However, following in the steps of the Genius Bar Host, she wasn't very friendly either. She kinda spoke to me like Help Desk technicians speak to people who shouldn't be using computers that call them with stupid questions like \""""My computer wont come on\""""\nTechnician: Did you turn it on?\nCustomer: Oh.... no I guess I didn't. \nWell, I am not a computer idiot but there are ALOT of things about iPhones that elude me; and many others from what I have googled. So to treat the people that have come to you for your unattainable knowledge (outside of the new hire training course) like rocks isn't very pleasant.\nThank you so much Apple Genius for restoring my iPhone child to its ordinary operating behavior but maybe next time we could get a smile or giggle outta ya?",0
1774,"I came to this gym on a guest pass today with my friend. We were working out together going set for set (we had multiple witnesses too) and the Fitness Manager TJ came up to us and kicked us out! He said I was \""""training\"""" my friend. I don't see how two friends working out together, going set for set, where one person is helping to correct the form of their friend between sets, is considered training! TJ needs to get a clue! I was going to join today and get a membership but the way I was treated means I will NEVER come back to this Golds!! TJ was beyond rude, and then when I spoke to the Club Manager, he apologized for TJ's behavior and said \""""That's just how TJ is.\"""" Um? If you know one of your managers is rude, maybe you should try to correct his behavior... Just a thought! I do NOT recommend this gym!!!\n\nNow that I think about it, maybe it's because we are gay. TJ did seem like the kind of guy who might be homophobic.",0
1775,"I have been coming here for several years now and they are simply the best little Italian place. The Devore is always changing and stunning. They have impeccable service and I love their food! This is my husband and I's \""""place\"""" if you know what I mean. Try them out and if your not a fan of what you order try something else. They have food for many different tastes and I highly recommend trying lots of different stuff. Oh and join their loyalty text group for coupons and special deals!",1
1776,"Okay I went WAAAAY out of my way to check out this place after reading the great YELPs about it, and when I saw that Food Network Star Guy Fieri covered it on Diners, Drive Ins and Dives.  Must be FAB, right?   Not so much.  First, the service - if it can be called that - is remarkably apathetic.   When you are standing directly in front of a cashier for 5 minutes or more, and you have to actually say, \""""um, could I order?\"""" before they are aware you are standing there, I think this is a symptom of a service issue.   Second, it just doesn't seem CLEAN in there; our tables were dirty and there is an off smell in the place.   And third, the food was OKAY but not amazing or awesome in any way.  Now for the disclaimer - I'm not totally qualified to judge any restaurant that serves a majority of meat-based dishes because I am vegetarian.   And my date that evening, who does eat meat, liked his.   But yawn on all the things I could eat - boring, greasy, served waaaay too slowly.  And it wasn't even very busy.   So basically I would say I was disappointed and for those of you who live 25 miles from this place like I do, don't waste the gas!!!",0
1777,"D'Lisa is great! I just moved to Scottsdale and have been looking for a regular waxing spot. I defintely will be going back to Salon D'Shayn. D'Lisa makes it painless and the results are perfect. Besides that, she's a cool chic and fun to talk to.\n\nAfter receiving great services for waxing, I've thought about going for hair servies. I'll definitely let you know how that goes.\n\nThanks, D'Lisa!",1
1778,I was not that impressed. I appreciate that they were open 24 hours and they were friendly. However they didn't want to prescribe anything because they wanted me to see my regular vet. So basically I paid $140 bucks for a supplement with the instructions to go to my regular vet in the morning and spend another $140 bucks.\n\nI went there with a cat that couldn't stop sneezing had labored breathing and was showing a third eye. \n\nI was under the impression because they are the backup for my vet and they worked together. They do not work with your vet. They are basically a urgent care. \n\nBy the time I got in there and waited my cat had calmed down so even though they agreed she needs additional antibiotic they sent me home with a supplement. I couldn't even find out what her temp was. If your pet can wait go to your regular vet.,0
1779,"For starters, we waited forever to be seated, was told 20 minutes, not so, 45 minutes later when asking about our seating, and after seeing several people who came in after us being seated, we were told we would be next.  Very frustrating to see another three groups seated before us still.   When the food arrived one meal was missing, the person bringing the food to the table said he would be back with the missing meal, after most of us had eaten about half of our meal the waitress stopped by, she did not even notice that one meal was missing, we had to request she find out what was going on with the missing meal.   After dinner, there was a desert ordered, it didn't come, and didn't come - when the waitress finally came back she was told to forget about the desert and just bring the bill.  When the bill arrived, low and behold we were still charged for the desert.  I have many things that are not good to say about the meal and the service but will leave it at this.  We will not put ourselves through this again and we will not recommend this restaurant to anyone!",0
1780,"I have been to the gladly and citizen public house before. However, we decided to go back to gladly for  fall restaurant week. The gladly did amazing job and the service was wonderful. We enjoyed the brussels sprouts, chopped salad, and scallops. This is the first place in Arizona where they scallops were perfectly cooked and not chewy and gross.  They also had happy hour as well.  I would highly recommend!! Five stars!!",1
1781,"Had a quick lunch yesterday and was pleasantly surprised by how good the cantina fish taco's were, they were tiny (which is how I like to eat) and full of flavor. Good service and nice atmosphere. Will definitely be returning for lunch more often.",1
1782,Good jambalaya and ok chili (the cheese is a slice just plopped on top) and cornbread... Great beer... But that's all I could eat. I have a severe fish allergy and it was that or a few of their salads (nothing with any meat though). Very disappointing that they hadn't thought about cross contamination with allergies. I'll go back for the soup and definitely the beer but it'll only be with friends... Not by myself. And only if other people suggest it. Very disappointing.,0
1783,Hands down the best pizza in Las Vegas!!!!! I was born and raised in NYC.I moved to Las Vegas 4 years ago and I have been in search of pizza that tastes like it does back home. I am 100% Italian and learned to cook from the best. So as you can see I am VERY particular about my pizza. The sauce and crust were amazing the cheese was perfect. I will never ever eat pizza anywhere else!!!!! I can't wait to try all of there entrees go there ASAP Ciao:),1
1784,"This place is fantastic. I like weird old vinyl, and rarely find anything I'm interested in. Not so at Afterlife. I was interested in most of what they had, bought a few of them. Their antiques seem pretty wacky too. Make no mistake, this is the kind of place you'll love if you have a \""""Keep Madison Weird\"""" bumper sticker. The kind of place that is an endangered species in cities across America. A truly unique shop full of the care and taste of an individual not a corporation, full of truly cool oddball antiques. No insincere simulated Urban Outfitters nostalgia here, just a touching and odd sense of history.\nI bought one of their mystery bags too, and it was great; a self-help book from the 70s called \""""Lovers Who Are Friends,\"""" a mysterious old framed photo, and some other odds & ends.\nGo Nicole! I hope your business thrives. Keep keeping Madison weird!:-)",1
1785,"Love this place! The food is great and the drinks are fun. I am a Vegas local and my gf and I like to frequent this place when were in the mood for a date night.\n\nI have tried multiple things on the menu but the French onion soup and New York strip are fantastic! I also get a side of grilled asparagus and it is sooo good! Not only is the food good, but it is just an overall fun atmosphere and I think that's why we end up there a lot of times. The Passion Punch goblet is my favorite, not too sweet, more citrusy. But if you are looking to get a buzz I would recommend getting you're own. When we split one neither one of us feels buzzed at all by the end of it. \n\nFor the most part we have had great service at the bar or a table. However, we did come across one bartender recently that was rather rude. I won't hold it against him though, we both work in the industry as well and know how tough it can be to put a smile on you're face when you're really just not feeling it that day. Def recommend!",1
1786,"I love coming here but today decided to come for lunch and worst service we were sat right away but then no one came to check on us for about 15 min then a bus boy came to check on us and said \""""I'm not your waiter but ill get you drinks\"""" we said who is then and he said \""""I dont kno,were trying to figure that out.  They cut a lot of people and that's why we are short handed. \"""" he was great and ended up waiting on us the whole time. He needs a raise if it werent for him I would say I would never come back.  I dont blame him for bit checking on us since I'm sure this isn't his usual duties.",0
1787,I went on a vacation to Arizona from Chicago and was told king gyros had great food. The food wasn't great it was beyond fantastic i don't know where to start. I kept on ordering out when I was there for 2 weeks and this is the only restaurant I would ever fly out for it I became a millionaire. Great family owned business and fantastic food.,1
1788,"While in ahwatukee last night for a music festival, we decided to go try Los Dos as it came recommended and was very close by.  \nWe were greeted right away and were given a half moon booth to squeeze into.  A gal came and took our drink order and our soft drinks came out right away. A house margarita took 15 minutes. Yikes. To say that the service was slow would be an extreme understatement. \nAfter finally getting our margarita, our real server took our food order. I got stacked enchiladas, wifey and daughter each ordered a green corn tamale. Also, a ala carte taco and beef flautas. I asked for a side of honey as I had to cool my mouth from the ridiculously hot green salsa.\n\nHere's where it gets bad, real bad.  The honey comes in this little black ramekin, color is key here. I dipped a few chips in the honey and had succeeded to cool my mouth off, when i saw a small black ant type bug crawling on my hand. I simply squashed it and was about to dip another chip when i saw several dozen ants doing laps around the ramekin.  After killing as many as I could find, I called the server over and told her what was up. She was incredulous that there were any bugs and took the bowl away.\nOh, our food was still MIA after 25 minutes. During that time a manager type came by with the server in tow, and asked the server while standing at our table, \""""Is this the bug guy?\"""" She proceeded to explain that she had personally prepared the honey bowls only an hour prior and that she couldnt believe that there were bugs in the bowls. Thankfully the server had looked into the ramekin when she had taken it back to kitchen and found more and told the manager that there were indeed bugs.  The manager made no offer to comp or toss in a dessert or app, i guess cause our food was still mia.\nOk, i guess we should have left, but we were starving and our food finally came:  My stacked enchiladas was very average, the best thing in the plate was the rice.  The tortillas were so tough, i had to use a knife to cut them. The two green con tamales, well.... i could only tell that it was a tamale because it was served on a corn husk. The cook had chopped it up into some unrecognizable mush that was bland whose only taste came from the overdose of hot peppers.\nThe beef taco was reported to be ok, but again it was so spicy that it took away from the taste. The best food item was the flauta, no one can screw up a deep fried rolled up corn tortilla right??\nTo sum up, over priced, bug infested, super spicy to cover up the lack of taste, very long delays and rude manager. Never to return. I will try and keep as many of my friends from going as well.",0
1789,"I know it's their signature, but still... year-round Christmas decorations are strange.  If you don't know to expect it, you get the sense that they are just lazy about taking them down... 8 months later.  \n\nThe food was just OK, where I didn't find Rao's to be particularly better than the Maggiano's or Buca Di Beppo type places you can find in suburbs across the country.  \n\nNot sure why you'd go out of your way and pay Las Vegas premiums for that...",0
